REEF_ID,YEAR,DHW_MAX,SSTA_MAX
16026S2,2000,0.0,0.86
16032S,2000,0.0,0.76
16040S,2000,0.0,0.78
16043A,2000,0.0,0.73
16044B,2000,0.0,0.74
16046S,2000,0.0,0.73
16057S,2000,0.0,0.73
16060S,2000,0.0,0.74
16064S,2000,0.0,0.8
16068S,2000,0.0,0.84
15088S,2000,0.0,0.96
15090S,2000,0.0,0.98
15092S,2000,0.0,0.97
15094S1,2000,0.0,0.93
15096S,2000,0.0,0.93
15099A,2000,0.0,0.91
15099C,2000,0.0,0.9400000000000001
16019S,2000,0.0,0.93
16025S2,2000,0.0,0.92
16030S,2000,0.0,0.76
16058S,2000,0.0,0.71
16063S,2000,0.0,0.84
16065S,2000,0.0,0.86
23045A,2000,0.0,0.58
23048S,2000,0.0,0.61
23051S,2000,0.0,0.6
23055S,2000,0.0,0.6
23068S,2000,0.0,0.8
23069S,2000,0.0,0.81
23077S,2000,0.0,0.58
23079S,2000,0.0,0.58
23080S,2000,0.0,0.63
23081S,2000,0.0,0.58
23082S,2000,0.0,0.58
11167S,2000,0.18,1.69
12010S,2000,0.18,1.6300000000000001
12102S,2000,0.63,1.83
11016S,2000,0.8,1.6400000000000001
11029S,2000,0.8200000000000001,1.73
11049S,2000,0.87,1.9000000000000001
11162S,2000,0.52,1.85
11184C1,2000,0.52,1.82
11184C2,2000,0.52,1.82
11211S,2000,0.96,2.05
11222S2,2000,0.61,1.93
11222S3,2000,0.61,1.93
11237A,2000,0.71,1.86
11237B,2000,0.5700000000000001,1.76
11237C,2000,0.54,1.74
12016B,2000,0.18,1.59
12027B,2000,0.52,1.68
11243S,2000,0.58,1.69
12056S,2000,0.64,1.73
12061S,2000,0.63,1.79
12071S,2000,0.72,1.94
12098S,2000,0.77,2.06
12107S,2000,0.79,2.15
14094S,2000,0.62,1.34
14097S,2000,0.62,1.34
14120B,2000,0.15,1.17
14123S,2000,0.0,1.06
14126S,2000,0.0,1.04
15002S,2000,0.0,1.06
15005S,2000,0.0,1.02
15012S,2000,0.0,0.92
15013S,2000,0.0,0.88
14054S,2000,0.45,1.24
14056S,2000,0.46,1.25
14061S,2000,0.15,1.16
14064S,2000,0.31,1.26
14109S,2000,0.16,1.21
14114S,2000,0.3,1.19
14115S,2000,0.16,1.23
14116S,2000,0.15,1.1500000000000001
14118S,2000,0.14,1.11
14133S,2000,0.0,1.09
14134S,2000,0.0,1.12
14135S,2000,0.0,1.12
14143S,2000,0.0,1.07
14147A,2000,0.0,1.05
15009S,2000,0.0,1.02
15018S,2000,0.0,1.03
15019S,2000,0.0,0.99
15022S,2000,0.0,0.9400000000000001
15024S,2000,0.0,0.98
15027S,2000,0.0,0.93
15028S2,2000,0.0,0.98
15030S,2000,0.0,1.02
15047S,2000,0.0,0.72
15054S,2000,0.0,0.8
15077S,2000,0.0,0.8
15081S,2000,0.0,0.8200000000000001
15084S,2000,0.0,0.86
15089S,2000,0.0,0.86
14075S,2000,0.32,1.25
14085S,2000,0.15,1.17
14137S,2000,0.45,1.17
14138S,2000,0.44,1.1500000000000001
14139S,2000,0.44,1.1500000000000001
14152S,2000,0.0,0.96
14154S,2000,0.0,1.05
15023S,2000,0.0,0.93
15025S,2000,0.0,0.93
15032S,2000,0.0,0.79
15034S,2000,0.0,0.77
15037S,2000,0.0,0.77
15050S,2000,0.0,0.74
15080S,2000,0.0,0.9
15085S,2000,0.0,0.9
19103S,2000,0.0,0.8300000000000001
18118S,2000,0.0,0.47000000000000003
19019S,2000,0.0,0.54
19028S,2000,0.0,0.53
19044S,2000,0.0,0.5700000000000001
19045S,2000,0.0,0.5700000000000001
19046S,2000,0.0,0.61
19047S,2000,0.0,0.61
19063A,2000,0.0,0.62
19063B,2000,0.0,0.66
19076S,2000,0.0,0.55
19082S,2000,0.0,0.73
19098S,2000,0.0,0.56
18112S,2000,0.0,0.33
18120S,2000,0.0,0.46
19061S,2000,0.0,0.59
17012A,2000,0.0,0.91
17043A,2000,0.0,0.42
17043C,2000,0.0,0.42
16067S,2000,0.0,0.87
16071S,2000,0.0,0.8200000000000001
17004S,2000,0.0,0.92
17010S,2000,0.0,0.84
17011S,2000,0.0,0.74
17016S,2000,0.0,0.6900000000000001
17024S,2000,0.0,0.6
17034S,2000,0.0,0.6
17044S,2000,0.0,0.54
17051S,2000,0.0,0.62
17063A,2000,0.0,0.63
17064S,2000,0.0,0.65
17008S,2000,0.0,0.72
17014S,2000,0.0,0.78
17032S,2000,0.0,0.51
17057S,2000,0.0,0.5
17059A,2000,0.0,0.58
17068S,2000,0.0,0.45
13006S,2000,0.54,1.61
13081S,2000,0.33,1.51
13107S,2000,0.32,1.49
14017S,2000,0.3,1.3
13041S,2000,0.32,1.42
13060S,2000,0.47000000000000003,1.42
13063S,2000,0.47000000000000003,1.41
13072S,2000,0.32,1.44
13076S,2000,0.32,1.44
13087S,2000,0.33,1.49
13093A,2000,0.48,1.3800000000000001
13108S,2000,0.47000000000000003,1.3800000000000001
13124S,2000,0.49,1.34
14003S,2000,0.31,1.3900000000000001
14016S,2000,0.32,1.32
13040S,2000,0.51,1.43
13056S,2000,0.64,1.3800000000000001
13118A,2000,0.61,1.33
13121S,2000,0.53,1.5
13127S,2000,0.54,1.43
13130S,2000,0.67,1.3800000000000001
13133S,2000,0.66,1.36
14045S,2000,0.48,1.28
21031S,2000,0.0,0.71
21039S,2000,0.0,0.68
21308S,2000,0.0,0.6900000000000001
21334S,2000,0.0,0.77
21340S,2000,0.0,0.66
21386S,2000,0.0,0.5
19219S,2000,0.0,0.52
20112S,2000,0.0,0.65
20144S,2000,0.0,0.49
20145S,2000,0.0,0.51
20287S,2000,0.0,0.38
20297S,2000,0.0,0.54
20299D,2000,0.0,0.45
20309S,2000,0.0,0.49
20348S,2000,0.0,0.56
20351A,2000,0.0,0.48
20351B,2000,0.0,0.47000000000000003
20353S,2000,0.0,0.5700000000000001
20354S,2000,0.0,0.5700000000000001
21025S,2000,0.0,0.55
21060S,2000,0.0,0.53
21062S,2000,0.0,0.58
21064S,2000,0.0,0.58
21074S,2000,0.0,0.62
21104S,2000,0.0,0.7000000000000001
21137S,2000,0.0,0.7000000000000001
21139S,2000,0.0,0.64
21140S,2000,0.0,0.47000000000000003
21187S,2000,0.0,0.72
21591S,2000,0.0,0.46
20113S,2000,0.0,0.59
21179S,2000,0.0,0.84
21186S,2000,0.0,0.7000000000000001
21217S,2000,0.0,0.65
21219S,2000,0.0,0.77
21235S,2000,0.0,0.88
21241S,2000,0.0,0.56
21245S,2000,0.0,0.5700000000000001
21278S,2000,0.0,0.61
21286S,2000,0.0,0.55
21450S,2000,0.0,0.67
21467S,2000,0.0,0.6900000000000001
21497S,2000,0.0,0.5
21501S,2000,0.0,0.47000000000000003
21511S,2000,0.0,0.46
21529S,2000,0.0,0.63
21550S,2000,0.0,0.52
21556S,2000,0.0,0.48
21557S1,2000,0.0,0.48
21572S,2000,0.0,0.47000000000000003
21577S,2000,0.0,0.46
21584S,2000,0.0,0.59
21588S,2000,0.0,0.59
22084S,2000,0.0,0.48
22088S,2000,0.0,0.64
22102S,2000,0.0,0.64
22104S,2000,0.0,0.49
22112S,2000,0.0,0.48
22118S,2000,0.0,0.53
22144S,2000,0.0,0.49
21296S,2000,0.0,0.49
21302S,2000,0.0,0.46
21305S,2000,0.0,0.44
21558S,2000,0.0,0.47000000000000003
21562S,2000,0.0,0.48
21583S,2000,0.0,0.64
18053S,2000,0.0,0.49
18065S,2000,0.0,0.61
18025S,2000,0.0,0.51
18026S,2000,0.0,0.52
18029S,2000,0.0,0.5700000000000001
18030S,2000,0.0,0.58
18031S,2000,0.0,0.54
18032S,2000,0.0,0.62
18042S,2000,0.0,0.49
18043S,2000,0.0,0.54
18073S,2000,0.0,0.39
18074S,2000,0.0,0.26
18075S,2000,0.0,0.49
18076S,2000,0.0,0.34
18077S,2000,0.0,0.31
18078S,2000,0.0,0.49
18079S,2000,0.0,0.46
18088S,2000,0.0,0.38
18091S,2000,0.0,0.39
18095S,2000,0.0,0.5700000000000001
18096S,2000,0.0,0.47000000000000003
18099S,2000,0.0,0.42
18106S,2000,0.0,0.58
18023S,2000,0.0,0.41000000000000003
18034S,2000,0.0,0.3
18037S,2000,0.0,0.27
18039S,2000,0.0,0.28
18041S,2000,0.0,0.31
18046S,2000,0.0,0.35000000000000003
18081S,2000,0.0,0.38
18083S,2000,0.0,0.37
18086S,2000,0.0,0.49
20014S,2000,0.0,0.8200000000000001
20019S,2000,0.0,0.8200000000000001
20067A,2000,0.0,0.76
19120S,2000,0.0,0.79
19131S,2000,0.0,0.35000000000000003
19135S,2000,0.0,0.43
19137S,2000,0.0,0.5
19138S,2000,0.0,0.33
19147S,2000,0.0,0.49
19177S,2000,0.0,0.43
19195S,2000,0.0,0.5
20104S,2000,0.0,0.67
19159S,2000,0.0,0.78
19207S,2000,0.0,0.66
19209S,2000,0.0,0.54
16028S,2001,1.25,2.14
16049S,2001,1.24,2.13
16054S,2001,0.17,1.9100000000000001
15093S,2001,0.65,1.83
15095S,2001,0.93,2.04
15098S,2001,0.9400000000000001,2.05
16013A,2001,1.19,2.17
16013B,2001,1.23,2.19
16013C,2001,1.23,2.19
16015S,2001,0.91,2.0
16017S,2001,1.02,2.14
16020A,2001,1.43,2.13
16023S,2001,1.48,2.17
16024S,2001,1.24,2.2600000000000002
16026S2,2001,1.67,2.2600000000000002
16032S,2001,1.6500000000000001,2.19
16040S,2001,1.45,2.19
16043A,2001,1.53,2.13
16044B,2001,1.54,2.11
16046S,2001,1.49,2.15
16057S,2001,1.75,2.14
16060S,2001,1.57,2.12
16064S,2001,1.5,2.15
16068S,2001,1.35,2.11
15088S,2001,0.99,2.07
15090S,2001,1.16,2.07
15092S,2001,1.17,2.09
15094S1,2001,1.16,2.11
15096S,2001,1.2,2.14
15099A,2001,1.22,2.17
15099C,2001,1.26,2.21
16019S,2001,1.24,2.24
16025S2,2001,1.27,2.29
16030S,2001,1.69,2.21
16058S,2001,1.76,2.1
16063S,2001,1.78,2.06
16065S,2001,1.79,2.09
23045A,2001,0.0,1.56
23048S,2001,0.0,1.61
23051S,2001,0.0,1.6500000000000001
23055S,2001,0.0,1.68
23068S,2001,0.0,1.68
23069S,2001,0.0,1.71
23077S,2001,0.0,1.62
23079S,2001,0.0,1.51
23080S,2001,0.0,1.5
23081S,2001,0.0,1.47
23082S,2001,0.0,1.46
11167S,2001,0.5,1.6300000000000001
12010S,2001,0.37,1.6300000000000001
12102S,2001,0.73,1.67
11016S,2001,0.8,1.75
11029S,2001,0.79,1.72
11049S,2001,0.59,1.72
11162S,2001,0.55,1.83
11184C1,2001,0.56,1.6
11184C2,2001,0.56,1.6
11211S,2001,1.03,1.84
11222S2,2001,0.8300000000000001,1.78
11222S3,2001,0.8300000000000001,1.78
11237A,2001,0.78,1.72
11237B,2001,0.84,1.81
11237C,2001,0.79,1.74
12016B,2001,0.38,1.52
12027B,2001,0.54,1.53
11243S,2001,1.42,2.02
12056S,2001,0.77,1.59
12061S,2001,0.59,1.56
12071S,2001,0.77,1.6300000000000001
12098S,2001,0.79,1.6600000000000001
12107S,2001,0.79,1.69
14094S,2001,0.29,1.8800000000000001
14097S,2001,0.29,1.8800000000000001
14120B,2001,0.0,1.6
14123S,2001,0.0,1.7
14126S,2001,0.0,1.69
15002S,2001,0.45,1.98
15005S,2001,0.45,2.02
15012S,2001,0.16,1.75
15013S,2001,0.16,1.77
14054S,2001,0.49,2.0
14056S,2001,0.49,1.94
14061S,2001,0.46,1.99
14064S,2001,0.31,1.96
14109S,2001,0.31,1.83
14114S,2001,0.0,1.6600000000000001
14115S,2001,0.0,1.6600000000000001
14116S,2001,0.0,1.6400000000000001
14118S,2001,0.0,1.69
14133S,2001,0.29,1.81
14134S,2001,0.0,1.78
14135S,2001,0.14,1.83
14143S,2001,0.0,1.62
14147A,2001,0.0,1.71
15009S,2001,0.15,1.8800000000000001
15018S,2001,0.44,1.94
15019S,2001,0.3,1.87
15022S,2001,0.31,1.77
15024S,2001,0.3,1.84
15027S,2001,0.31,1.73
15028S2,2001,0.3,1.76
15030S,2001,0.15,1.83
15047S,2001,0.84,1.86
15054S,2001,0.0,1.78
15077S,2001,0.85,1.9000000000000001
15081S,2001,0.48,1.78
15084S,2001,0.9400000000000001,2.0
15089S,2001,0.65,1.85
14075S,2001,0.49,1.84
14085S,2001,0.46,1.82
14137S,2001,0.0,1.6600000000000001
14138S,2001,0.0,1.6300000000000001
14139S,2001,0.0,1.6300000000000001
14152S,2001,0.16,1.78
14154S,2001,0.45,1.78
15023S,2001,0.32,1.72
15025S,2001,0.32,1.72
15032S,2001,0.65,1.71
15034S,2001,0.66,1.75
15037S,2001,0.66,1.75
15050S,2001,0.88,1.87
15080S,2001,0.96,1.99
15085S,2001,0.96,1.99
19103S,2001,0.0,1.56
18118S,2001,0.5,1.82
19019S,2001,0.51,1.9000000000000001
19028S,2001,0.34,1.8
19044S,2001,0.0,1.83
19045S,2001,0.34,1.81
19046S,2001,0.0,1.8900000000000001
19047S,2001,0.0,1.74
19063A,2001,0.47000000000000003,2.06
19063B,2001,0.44,2.04
19076S,2001,0.14,1.75
19082S,2001,0.8,1.8800000000000001
19098S,2001,0.48,1.9100000000000001
18112S,2001,0.51,1.79
18120S,2001,0.65,1.92
19061S,2001,0.49,1.9100000000000001
17012A,2001,0.15,1.7
17043A,2001,0.16,1.8900000000000001
17043C,2001,0.16,1.8900000000000001
16067S,2001,1.77,2.09
16071S,2001,1.21,2.09
17004S,2001,0.29,1.9000000000000001
17010S,2001,0.31,1.84
17011S,2001,0.5,1.84
17016S,2001,0.53,1.94
17024S,2001,0.8200000000000001,2.04
17034S,2001,0.8,2.07
17044S,2001,0.46,2.0300000000000002
17051S,2001,0.62,1.98
17063A,2001,0.9500000000000001,2.07
17064S,2001,0.8300000000000001,2.18
17008S,2001,0.6,2.08
17014S,2001,0.5700000000000001,2.04
17032S,2001,1.07,2.09
17057S,2001,1.08,2.0300000000000002
17059A,2001,1.0,2.16
17068S,2001,2.32,2.39
13006S,2001,0.8,1.99
13081S,2001,0.0,1.6400000000000001
13107S,2001,0.0,1.6500000000000001
14017S,2001,0.0,1.75
13041S,2001,0.3,1.8
13060S,2001,0.46,1.8
13063S,2001,0.46,1.77
13072S,2001,0.29,1.77
13076S,2001,0.29,1.76
13087S,2001,0.0,1.67
13093A,2001,0.0,1.6
13108S,2001,0.0,1.6500000000000001
13124S,2001,0.0,1.61
14003S,2001,0.0,1.71
14016S,2001,0.0,1.68
13040S,2001,0.43,1.57
13056S,2001,0.3,1.6
13118A,2001,0.0,1.44
13121S,2001,0.0,1.45
13127S,2001,0.0,1.51
13130S,2001,0.0,1.49
13133S,2001,0.0,1.47
14045S,2001,0.31,1.77
21031S,2001,0.0,1.94
21039S,2001,0.0,1.93
21308S,2001,0.0,1.86
21334S,2001,0.0,1.85
21340S,2001,0.0,1.92
21386S,2001,0.0,1.54
19219S,2001,1.11,2.08
20112S,2001,0.8300000000000001,2.36
20144S,2001,0.3,1.78
20145S,2001,0.45,1.8
20287S,2001,0.14,1.73
20297S,2001,0.44,1.73
20299D,2001,0.0,1.47
20309S,2001,0.0,1.47
20348S,2001,0.0,1.47
20351A,2001,0.15,1.6500000000000001
20351B,2001,0.14,1.76
20353S,2001,0.0,1.72
20354S,2001,0.0,1.72
21025S,2001,0.0,1.58
21060S,2001,0.0,1.73
21062S,2001,0.0,1.76
21064S,2001,0.0,1.7
21074S,2001,0.0,1.59
21104S,2001,0.0,1.54
21137S,2001,0.0,1.9100000000000001
21139S,2001,0.0,1.8900000000000001
21140S,2001,0.0,1.87
21187S,2001,0.0,1.81
21591S,2001,0.0,1.85
20113S,2001,1.1,2.08
21179S,2001,0.0,1.71
21186S,2001,0.0,1.6
21217S,2001,0.32,1.68
21219S,2001,0.44,1.5
21235S,2001,0.0,1.68
21241S,2001,0.15,1.6400000000000001
21245S,2001,0.15,1.62
21278S,2001,0.34,1.73
21286S,2001,0.32,1.77
21450S,2001,0.0,1.8900000000000001
21467S,2001,0.0,1.6400000000000001
21497S,2001,0.3,2.0100000000000002
21501S,2001,0.15,2.0300000000000002
21511S,2001,0.16,2.09
21529S,2001,0.0,1.9000000000000001
21550S,2001,0.0,1.8800000000000001
21556S,2001,0.0,1.85
21557S1,2001,0.0,1.85
21572S,2001,0.14,1.98
21577S,2001,0.0,1.8900000000000001
21584S,2001,0.0,1.7
21588S,2001,0.0,1.7
22084S,2001,0.0,1.85
22088S,2001,0.14,1.83
22102S,2001,0.0,1.61
22104S,2001,0.0,1.68
22112S,2001,0.0,1.6300000000000001
22118S,2001,0.0,1.59
22144S,2001,0.0,1.59
21296S,2001,0.16,1.58
21302S,2001,0.0,1.5
21305S,2001,0.0,1.56
21558S,2001,0.0,1.79
21562S,2001,0.14,1.96
21583S,2001,0.0,1.74
18053S,2001,0.67,2.37
18065S,2001,0.49,2.4
18025S,2001,2.35,2.47
18026S,2001,1.73,2.41
18029S,2001,1.59,2.47
18030S,2001,1.97,2.48
18031S,2001,1.76,2.44
18032S,2001,1.78,2.49
18042S,2001,2.09,2.42
18043S,2001,1.76,2.44
18073S,2001,1.21,2.15
18074S,2001,2.07,1.96
18075S,2001,1.1500000000000001,2.24
18076S,2001,1.3900000000000001,2.02
18077S,2001,1.8900000000000001,1.98
18078S,2001,0.65,2.15
18079S,2001,0.81,1.98
18088S,2001,1.19,1.85
18091S,2001,0.54,1.81
18095S,2001,0.55,1.87
18096S,2001,0.54,1.84
18099S,2001,0.53,1.86
18106S,2001,0.5,1.96
18023S,2001,2.61,2.46
18034S,2001,2.57,2.02
18037S,2001,2.14,2.27
18039S,2001,2.32,1.9100000000000001
18041S,2001,2.33,2.0100000000000002
18046S,2001,2.32,1.9000000000000001
18081S,2001,1.73,1.86
18083S,2001,1.41,1.85
18086S,2001,1.17,1.82
20014S,2001,0.0,1.82
20019S,2001,0.0,1.82
20067A,2001,0.0,1.69
19120S,2001,0.87,2.05
19131S,2001,0.59,2.2
19135S,2001,0.53,2.09
19137S,2001,0.0,1.72
19138S,2001,0.62,2.2600000000000002
19147S,2001,0.93,2.07
19177S,2001,0.78,2.09
19195S,2001,0.9400000000000001,2.15
20104S,2001,0.84,2.42
19159S,2001,1.12,2.11
19207S,2001,1.1500000000000001,2.15
19209S,2001,1.1500000000000001,2.13
16028S,2002,1.16,1.8
16049S,2002,2.0100000000000002,1.8
16054S,2002,1.29,1.73
15093S,2002,1.18,1.68
15095S,2002,2.3000000000000003,1.75
15098S,2002,2.33,1.8
16013A,2002,2.52,1.86
16013B,2002,2.83,1.85
16013C,2002,2.83,1.85
16015S,2002,1.32,1.82
16017S,2002,2.35,1.9000000000000001
16020A,2002,1.73,1.92
16023S,2002,2.2,1.95
16024S,2002,2.83,1.95
16026S2,2002,2.73,1.95
16032S,2002,3.36,1.87
16040S,2002,3.0300000000000002,1.96
16043A,2002,2.91,1.9100000000000001
16044B,2002,3.2600000000000002,1.9100000000000001
16046S,2002,2.5500000000000003,1.86
16057S,2002,3.33,1.86
16060S,2002,3.31,1.9000000000000001
16064S,2002,2.44,1.8900000000000001
16068S,2002,1.9100000000000001,1.8900000000000001
15088S,2002,3.79,1.6
15090S,2002,3.95,1.6
15092S,2002,3.64,1.62
15094S1,2002,3.0100000000000002,1.68
15096S,2002,3.33,1.71
15099A,2002,3.0700000000000003,1.78
15099C,2002,3.24,1.81
16019S,2002,2.77,1.92
16025S2,2002,2.82,1.9000000000000001
16030S,2002,3.44,1.78
16058S,2002,3.56,1.83
16063S,2002,1.95,1.85
16065S,2002,1.95,1.86
23045A,2002,3.49,2.61
23048S,2002,3.22,2.46
23051S,2002,3.47,2.42
23055S,2002,5.38,2.33
23068S,2002,6.05,2.68
23069S,2002,6.23,2.69
23077S,2002,5.46,2.27
23079S,2002,6.13,2.23
23080S,2002,5.68,2.24
23081S,2002,6.03,2.29
23082S,2002,6.2700000000000005,2.34
11167S,2002,0.47000000000000003,1.29
12010S,2002,0.61,1.25
12102S,2002,0.44,1.1300000000000001
11016S,2002,0.6900000000000001,1.44
11029S,2002,0.6900000000000001,1.44
11049S,2002,0.67,1.3900000000000001
11162S,2002,0.64,1.35
11184C1,2002,0.0,1.12
11184C2,2002,0.0,1.12
11211S,2002,0.46,1.1400000000000001
11222S2,2002,0.0,0.96
11222S3,2002,0.0,0.96
11237A,2002,0.0,1.0
11237B,2002,0.0,0.91
11237C,2002,0.0,0.98
12016B,2002,0.45,1.19
12027B,2002,0.29,1.1500000000000001
11243S,2002,0.15,1.11
12056S,2002,0.0,1.03
12061S,2002,0.0,0.98
12071S,2002,0.15,1.05
12098S,2002,0.15,1.08
12107S,2002,0.45,1.1400000000000001
14094S,2002,3.54,1.67
14097S,2002,3.54,1.67
14120B,2002,3.45,1.68
14123S,2002,2.91,1.7
14126S,2002,2.96,1.7
15002S,2002,3.11,1.48
15005S,2002,3.04,1.46
15012S,2002,1.53,1.49
15013S,2002,1.34,1.48
14054S,2002,3.64,1.53
14056S,2002,4.68,1.54
14061S,2002,2.23,1.49
14064S,2002,3.09,1.52
14109S,2002,3.02,1.62
14114S,2002,1.29,1.62
14115S,2002,3.04,1.6400000000000001
14116S,2002,1.62,1.6600000000000001
14118S,2002,2.7,1.69
14133S,2002,3.09,1.58
14134S,2002,3.2,1.61
14135S,2002,3.06,1.58
14143S,2002,2.07,1.6400000000000001
14147A,2002,2.81,1.61
15009S,2002,3.33,1.53
15018S,2002,3.19,1.51
15019S,2002,3.19,1.54
15022S,2002,3.19,1.57
15024S,2002,3.21,1.54
15027S,2002,3.35,1.58
15028S2,2002,3.5100000000000002,1.59
15030S,2002,3.31,1.55
15047S,2002,3.33,1.62
15054S,2002,0.3,1.48
15077S,2002,3.06,1.58
15081S,2002,1.99,1.55
15084S,2002,3.49,1.6
15089S,2002,1.74,1.61
14075S,2002,3.46,1.55
14085S,2002,0.96,1.46
14137S,2002,1.06,1.53
14138S,2002,1.22,1.53
14139S,2002,1.22,1.53
14152S,2002,3.0700000000000003,1.56
14154S,2002,3.22,1.56
15023S,2002,3.31,1.58
15025S,2002,3.31,1.58
15032S,2002,2.81,1.6600000000000001
15034S,2002,2.94,1.6600000000000001
15037S,2002,2.94,1.6600000000000001
15050S,2002,3.8200000000000003,1.6600000000000001
15080S,2002,4.3500000000000005,1.6
15085S,2002,4.3500000000000005,1.6
19103S,2002,1.98,1.84
18118S,2002,2.29,1.6600000000000001
19019S,2002,2.7,1.75
19028S,2002,1.1300000000000001,1.6
19044S,2002,0.45,1.41
19045S,2002,2.22,1.71
19046S,2002,0.63,1.53
19047S,2002,1.54,1.53
19063A,2002,0.63,1.61
19063B,2002,1.07,1.7
19076S,2002,2.44,1.71
19082S,2002,2.7,1.54
19098S,2002,2.12,1.81
18112S,2002,2.74,1.67
18120S,2002,1.8,1.67
19061S,2002,2.43,1.53
17012A,2002,1.25,1.76
17043A,2002,0.48,1.47
17043C,2002,0.48,1.47
16067S,2002,1.92,1.87
16071S,2002,1.87,1.8900000000000001
17004S,2002,1.21,1.87
17010S,2002,1.57,1.98
17011S,2002,2.0100000000000002,1.99
17016S,2002,1.99,1.94
17024S,2002,1.27,1.81
17034S,2002,1.07,1.75
17044S,2002,0.6900000000000001,1.6300000000000001
17051S,2002,0.8300000000000001,1.6300000000000001
17063A,2002,1.04,1.72
17064S,2002,0.88,1.69
17008S,2002,2.63,1.8800000000000001
17014S,2002,1.99,1.8800000000000001
17032S,2002,1.74,1.83
17057S,2002,1.56,1.82
17059A,2002,1.09,1.78
17068S,2002,2.79,1.74
13006S,2002,1.69,1.2
13081S,2002,1.07,1.04
13107S,2002,0.31,1.21
14017S,2002,2.49,1.5
13041S,2002,1.9100000000000001,1.1300000000000001
13060S,2002,1.55,1.1
13063S,2002,0.91,1.11
13072S,2002,1.6,1.1300000000000001
13076S,2002,1.3900000000000001,1.08
13087S,2002,0.6,1.1400000000000001
13093A,2002,0.3,1.28
13108S,2002,0.93,1.35
13124S,2002,0.78,1.3900000000000001
14003S,2002,1.68,1.3900000000000001
14016S,2002,1.6500000000000001,1.47
13040S,2002,0.78,1.17
13056S,2002,0.79,1.2
13118A,2002,0.73,1.37
13121S,2002,1.04,1.3800000000000001
13127S,2002,1.22,1.43
13130S,2002,1.73,1.42
13133S,2002,1.87,1.41
14045S,2002,4.49,1.51
21031S,2002,6.25,3.27
21039S,2002,7.3500000000000005,2.7600000000000002
21308S,2002,4.73,2.47
21334S,2002,7.2,2.45
21340S,2002,4.7700000000000005,2.6
21386S,2002,7.7,3.04
19219S,2002,1.22,1.61
20112S,2002,3.09,1.75
20144S,2002,7.22,2.7
20145S,2002,6.19,2.79
20287S,2002,6.76,2.54
20297S,2002,5.47,2.66
20299D,2002,6.7,2.74
20309S,2002,4.19,2.71
20348S,2002,4.36,3.0500000000000003
20351A,2002,6.74,2.96
20351B,2002,6.44,2.99
20353S,2002,5.08,3.1
20354S,2002,5.08,3.1
21025S,2002,4.32,3.06
21060S,2002,5.8100000000000005,3.0
21062S,2002,5.09,3.09
21064S,2002,5.33,3.0300000000000002
21074S,2002,5.15,3.0
21104S,2002,4.23,3.11
21137S,2002,5.0,3.22
21139S,2002,4.18,3.09
21140S,2002,6.19,3.12
21187S,2002,3.7,3.19
21591S,2002,6.94,2.91
20113S,2002,0.67,1.58
21179S,2002,3.0,3.14
21186S,2002,2.71,3.2
21217S,2002,5.0,2.98
21219S,2002,3.98,2.84
21235S,2002,2.7800000000000002,3.02
21241S,2002,2.67,2.59
21245S,2002,2.79,2.46
21278S,2002,5.34,2.99
21286S,2002,5.03,2.98
21450S,2002,3.33,2.7800000000000002
21467S,2002,3.36,2.17
21497S,2002,2.0100000000000002,2.62
21501S,2002,2.5500000000000003,2.54
21511S,2002,2.87,2.5300000000000002
21529S,2002,3.12,2.17
21550S,2002,4.3100000000000005,2.31
21556S,2002,4.2,2.13
21557S1,2002,4.2,2.13
21572S,2002,4.63,2.24
21577S,2002,4.83,2.11
21584S,2002,4.8100000000000005,2.0
21588S,2002,4.8100000000000005,2.0
22084S,2002,4.2,2.13
22088S,2002,3.36,2.42
22102S,2002,4.47,2.0300000000000002
22104S,2002,4.43,2.05
22112S,2002,4.26,2.08
22118S,2002,4.32,2.11
22144S,2002,4.3,2.11
21296S,2002,4.37,2.63
21302S,2002,3.3200000000000003,2.47
21305S,2002,3.14,2.46
21558S,2002,2.69,2.46
21562S,2002,3.86,2.43
21583S,2002,4.74,2.0
18053S,2002,2.09,1.5
18065S,2002,2.2800000000000002,1.59
18025S,2002,2.07,1.8
18026S,2002,2.36,1.83
18029S,2002,3.13,1.84
18030S,2002,2.21,1.84
18031S,2002,2.11,1.83
18032S,2002,2.6,2.0
18042S,2002,2.0100000000000002,1.74
18043S,2002,2.11,1.83
18073S,2002,1.86,1.78
18074S,2002,3.02,1.59
18075S,2002,1.8800000000000001,1.87
18076S,2002,3.22,1.73
18077S,2002,3.08,1.6600000000000001
18078S,2002,1.29,1.78
18079S,2002,2.0300000000000002,1.72
18088S,2002,2.92,1.67
18091S,2002,1.76,1.51
18095S,2002,3.04,1.6
18096S,2002,2.74,1.54
18099S,2002,1.71,1.6600000000000001
18106S,2002,3.2,1.6400000000000001
18023S,2002,2.81,1.78
18034S,2002,3.8200000000000003,1.6600000000000001
18037S,2002,2.09,1.6500000000000001
18039S,2002,2.58,1.58
18041S,2002,3.13,1.68
18046S,2002,2.24,1.55
18081S,2002,2.67,1.51
18083S,2002,2.88,1.59
18086S,2002,1.61,1.42
20014S,2002,2.25,1.8
20019S,2002,2.25,1.8
20067A,2002,1.24,1.6
19120S,2002,1.72,1.6400000000000001
19131S,2002,2.66,1.74
19135S,2002,3.23,1.87
