mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.086595678329468,0.17878177857075528,0.10304737091064453,0.03622287730937619,0.9,300,10,6,0.01,0.1,0.8,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.6179031071757183,0.6137874832430019,0.5946447469571098,0.6065999991036333,0.5993804970451924,0.6064631667049311,0.008653043726631957,75
4.991477012634277,0.10078366668287299,0.08018336296081544,0.008438491261106157,0.8,500,5,4,0.1,0.1,0.8,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.6700871216765445,0.6613069207228714,0.657412527972266,0.660522877560438,0.6465767923383462,0.6591812480540933,0.007579672923207848,30
5.3919168472290036,0.034372125366236544,0.07951483726501465,0.013429599997438424,0.9,300,10,6,0.01,0.3,0.6,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.6251959602148759,0.6106217204642391,0.5983411602226791,0.6051665318413382,0.5952904106865449,0.6069231566859354,0.010579526420929965,74
2.5960910320281982,0.14367519262871545,0.03774185180664062,0.009390953897419806,0.7,300,10,3,0.03,0.1,0.8,"{'subsample': 0.7, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.5687596708519899,0.5798189311664447,0.5536823846055423,0.5555745295965012,0.562357707973931,0.5640386448388818,0.009518660040123394,92
3.157273006439209,0.16511940905006725,0.07873477935791015,0.022317801821164465,0.8,300,5,4,0.01,0.1,0.6,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.5704154133533851,0.5732717375730352,0.5610758522116555,0.5544494851860131,0.5594605486759481,0.5637346074000072,0.0070305059815218085,93
6.734138059616089,0.17162447685922874,0.1061427116394043,0.01950199805103985,0.7,800,10,3,0.05,0.3,0.6,"{'subsample': 0.7, 'n_estimators': 800, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.636614617758162,0.6228500464872632,0.6013247455417682,0.6326514288157515,0.6163760379474704,0.621963375310083,0.012544727628020337,64
2.741263818740845,0.1898057733763943,0.04486627578735351,0.009381178637729961,0.7,300,5,3,0.1,0.0,0.6,"{'subsample': 0.7, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",0.6300817217287229,0.6149472453656285,0.5894602190919331,0.6106274794707238,0.5909938728990729,0.6072221077112163,0.01531454572667003,73
3.1767857551574705,0.07682556666772078,0.05317344665527344,0.005054708112381443,0.8,300,10,4,0.05,0.0,0.7,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.6304018351436952,0.6139984943927645,0.5984349206032711,0.615462503623322,0.6041366796664921,0.612486886685909,0.010947770004137882,70
6.210812711715699,0.20601114383205668,0.11740365028381347,0.01858160005232175,0.8,500,10,5,0.1,0.3,0.8,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.680193968755214,0.6736561605824591,0.6718838341155056,0.6744096067107449,0.6582587977960702,0.6716804735919987,0.0072665513585432745,20
6.809376049041748,0.48452761385422,0.17795972824096679,0.0761424845855023,0.9,300,5,7,0.1,0.3,0.8,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.6935871236471485,0.6837598721900354,0.6920123258418708,0.6909806417012475,0.6711830852586631,0.6863046097277931,0.008277855986278632,5
